t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 1.000000000000000000e+00; 9.342894414716965321e-11
9.887695915179762244e+07; 1.009262190987047614e+00; 9.391986054788209042e-11
1.981452855611844957e+08; 1.018610170155975769e+00; 9.441875419712187043e-11
2.978008100094552040e+08; 1.028044732093309266e+00; 9.492576468480304092e-11
3.978392602474299669e+08; 1.037566678745185822e+00; 9.544103414304846427e-11
4.982562610564708710e+08; 1.047176819485520216e+00; 9.596470729256191176e-11
5.990473350782271624e+08; 1.056875971184804142e+00; 9.649693150058539076e-11
7.002079026416350603e+08; 1.066664958279539333e+00; 9.703785682952995896e-11
8.017332825342348814e+08; 1.076544612842315507e+00; 9.758763609941628003e-11
9.036186908657424450e+08; 1.086515774652538235e+00; 9.814642491350307014e-11
1.005859242255349517e+09; 1.096579291267809841e+00; 9.871438172401309867e-11
1.108449951420488119e+09; 1.106736018095973551e+00; 9.929166790622305780e-11
1.211385732610630274e+09; 1.116986818467823106e+00; 9.987844779801723265e-11
1.314661400763040066e+09; 1.127332563710486735e+00; 1.004748887807736677e-10
1.418271671406088591e+09; 1.137774133221491235e+00; 1.010811613168850405e-10
1.522211160393327713e+09; 1.148312414543511073e+00; 1.016974389883744772e-10
1.626474385859245539e+09; 1.158948303439810923e+00; 1.023238985815227079e-10
1.731055770385642052e+09; 1.169682703970385207e+00; 1.029607201782803128e-10
1.835949640442547560e+09; 1.180516528568805068e+00; 1.036080871932364663e-10
1.941150227198754072e+09; 1.191450698119775886e+00; 1.042661864568258488e-10
2.046651668007954836e+09; 1.202486142037412220e+00; 1.049352082816183066e-10
2.152448005326720238e+09; 1.213623798344240834e+00; 1.056153464754199451e-10
2.258533189175038338e+09; 1.224864613750931364e+00; 1.063067984425573238e-10
2.364901079825813293e+09; 1.236209543736768612e+00; 1.070097652941981980e-10
2.471545449488385201e+09; 1.247659552630869584e+00; 1.077244519357169918e-10
2.578459979676124096e+09; 1.259215613694151026e+00; 1.084510670601954063e-10
2.685638266886693478e+09; 1.270878709202058587e+00; 1.091898233469835078e-10
2.793073819808033466e+09; 1.282649830528060475e+00; 1.099409374027949677e-10
2.900760061556089401e+09; 1.294529978227915601e+00; 1.107046298612414477e-10
3.008690332816353798e+09; 1.306520162124721107e+00; 1.114811255128566027e-10
3.116857895228557587e+09; 1.318621401394748593e+00; 1.122706534478819826e-10
3.225255930340533257e+09; 1.330834724654075041e+00; 1.130734470640305613e-10
3.333877540883860588e+09; 1.343161170046015984e+00; 1.138897441836016950e-10
3.442715754242635727e+09; 1.355601785329368481e+00; 1.147197871730952646e-10
3.551763520689730644e+09; 1.368157627967471646e+00; 1.155638228967090032e-10
3.661013716879470825e+09; 1.380829765218092531e+00; 1.164221028653903941e-10
3.770459149584416389e+09; 1.393619274224142446e+00; 1.172948834015917389e-10
3.880092559497697353e+09; 1.406527242105237052e+00; 1.181824258139158118e-10
3.989906617613500595e+09; 1.419554766050101113e+00; 1.190849962947566405e-10
4.099893931255313873e+09; 1.432702953409830782e+00; 1.200028662383025783e-10
4.210047044076561928e+09; 1.445972921792019861e+00; 1.209363122033068954e-10
4.320358436391804695e+09; 1.459365799155756704e+00; 1.218856159281688323e-10
4.430820529136928558e+09; 1.472882723907502633e+00; 1.228510645154102568e-10
4.541425688058284760e+09; 1.486524844997856754e+00; 1.238329506365229362e-10
4.652166227750110626e+09; 1.500293322019218278e+00; 1.248315727396369861e-10
4.763034407103470802e+09; 1.514189325304352129e+00; 1.258472348613829054e-10
4.874022437048535347e+09; 1.528214036025869804e+00; 1.268802470906706009e-10
4.985122479941895485e+09; 1.542368646296628176e+00; 1.279309254493277677e-10
5.096326650622934341e+09; 1.556654359271061550e+00; 1.289995919250675089e-10
5.207627020654177666e+09; 1.571072389247450296e+00; 1.300865746945725095e-10
5.319015622762634277e+09; 1.585623961771137402e+00; 1.311922083722564494e-10
5.430484455222659111e+09; 1.600310313738700696e+00; 1.323168342702765440e-10
5.542025477516779900e+09; 1.615132693503090522e+00; 1.334608001442518398e-10
5.653630617263531685e+09; 1.630092360979740640e+00; 1.346244607253999791e-10
5.765291771197669029e+09; 1.645190587753662559e+00; 1.358081776242091229e-10
5.877000806062510490e+09; 1.660428657187529966e+00; 1.370123193272377182e-10
5.988749562910964966e+09; 1.675807864530767688e+00; 1.382372614614344535e-10
6.100529861558986664e+09; 1.691329517029648066e+00; 1.394833870896021844e-10
6.212333505067775726e+09; 1.706994934038407408e+00; 1.407510870297201528e-10
6.324152276583794594e+09; 1.722805447131394052e+00; 1.420407595792899764e-10
6.435977944174609184e+09; 1.738762400216250725e+00; 1.433528110274289233e-10
6.547802263864912987e+09; 1.754867149648150937e+00; 1.446876556509344707e-10
6.659616980614411354e+09; 1.771121064345087870e+00; 1.460457156756919610e-10
6.771413832440110207e+09; 1.787525525904235080e+00; 1.474274215868833320e-10
6.883184554621168137e+09; 1.804081928719382777e+00; 1.488332124759430104e-10
6.994920883697094917e+09; 1.820791680099463017e+00; 1.502635363915075621e-10
7.106614554981631279e+09; 1.837656200388171124e+00; 1.517188500062965658e-10
7.218257307496560097e+09; 1.854676923084698670e+00; 1.531996192655979411e-10
7.329840886713502884e+09; 1.871855294965578675e+00; 1.547063192596201245e-10
7.441357046806182861e+09; 1.889192776207666347e+00; 1.562394343190201858e-10
7.552797554323949814e+09; 1.906690840512252461e+00; 1.577994583802440428e-10
7.664154191855667114e+09; 1.924350975230330940e+00; 1.593868953935720210e-10
7.775418760499098778e+09; 1.942174681489025723e+00; 1.610022595249201879e-10
7.886583078754037857e+09; 1.960163474319185362e+00; 1.626460749661198626e-10
7.997638988009889603e+09; 1.978318882784164234e+00; 1.643188766026878058e-10
8.108578354954209328e+09; 1.996642450109793909e+00; 1.660212097701872793e-10
8.219393074469198227e+09; 2.015135733815557550e+00; 1.677536306120039525e-10
8.330075072514968872e+09; 2.033800305846981349e+00; 1.695167065123418402e-10
8.440616308826453209e+09; 2.052637752709252084e+00; 1.713110164745246882e-10
8.551008777647687912e+09; 2.071649675602068807e+00; 1.731371508972266598e-10
8.661244510129560471e+09; 2.090837690555750417e+00; 1.749957122294780963e-10
8.771315579014049530e+09; 2.110203428568595552e+00; 1.768873148330509419e-10
8.881214100886962891e+09; 2.129748535745520144e+00; 1.788125853065677014e-10
8.990932238069210052e+09; 2.149474673437980154e+00; 1.807721629482186241e-10
9.100462200679296494e+09; 2.169383518385184395e+00; 1.827667001505119626e-10
9.209796248766651154e+09; 2.189476762856621406e+00; 1.847968622754416142e-10
9.318926693428445816e+09; 2.209756114795902171e+00; 1.868633282534157214e-10
9.427845902694829941e+09; 2.230223297965937768e+00; 1.889667905334362300e-10
9.536546302898460388e+09; 2.250880052095461270e+00; 1.911079554725783800e-10
9.645020379301326752e+09; 2.271728133026905461e+00; 1.932875438284743447e-10
9.753260678486492157e+09; 2.292769312865649223e+00; 1.955062910442888171e-10
9.861259809989809036e+09; 2.314005380130653045e+00; 1.977649473399907384e-10
9.969010448953680038e+09; 2.335438139906478749e+00; 2.000642781754194747e-10
1.007650534139393616e+10; 2.357069413996727647e+00; 2.024050643630331268e-10
1.018373730379124069e+10; 2.378901041078893552e+00; 2.047881025413732458e-10
1.029069922273402786e+10; 2.400934876860652434e+00; 2.072142056566132223e-10
1.039738405977979469e+10; 2.423172794237599348e+00; 2.096842030724610180e-10
1.050378484964749336e+10; 2.445616683452445983e+00; 2.121989410261078145e-10
1.060989470827139664e+10; 2.468268452255692136e+00; 2.147592828480659432e-10
1.071570683300568771e+10; 2.491130026067788883e+00; 2.173661093568427347e-10
1.082121450036620903e+10; 2.514203348142797445e+00; 2.200203193429018453e-10
1.092641106989681244e+10; 2.537490379733570389e+00; 2.227228298884957687e-10
1.103128998376689529e+10; 2.560993100258458721e+00; 2.254745766773739155e-10
1.113584477259850121e+10; 2.584713507469563520e+00; 2.282765144132654341e-10
1.124006905830030441e+10; 2.608653617622548104e+00; 2.311296171882851123e-10
1.134395655033896446e+10; 2.632815465648020936e+00; 2.340348789300181395e-10
1.144750104715804482e+10; 2.657201105324505264e+00; 2.369933138235468277e-10
1.155069643898306084e+10; 2.681812609453015028e+00; 2.400059566371584578e-10
1.165353671021829224e+10; 2.706652070033241486e+00; 2.430738632154457378e-10
1.175601594481163406e+10; 2.731721598441376742e+00; 2.461981109303335454e-10
1.185812832098728752e+10; 2.757023325609583519e+00; 2.493797990724356015e-10
1.195986811148747063e+10; 2.782559402207124499e+00; 2.526200493016139604e-10
1.206122968741404533e+10; 2.808331998823172082e+00; 2.559200060769872993e-10
1.216220751989663315e+10; 2.834343306151309250e+00; 2.592808371813988411e-10
1.226279618585584450e+10; 2.860595535175742388e+00; 2.627037342944277837e-10
1.236299036103603935e+10; 2.887090917359235842e+00; 2.661899132986777378e-10
1.246278482103215027e+10; 2.913831704832787306e+00; 2.697406147854574637e-10
1.256217444375893974e+10; 2.940820170587063132e+00; 2.733571045506911586e-10
1.266115421331706047e+10; 2.968058608665602449e+00; 2.770406742459084613e-10
1.275971922356273079e+10; 2.995549334359813631e+00; 2.807926420045542825e-10
1.285786466934036446e+10; 3.023294684405777311e+00; 2.846143526214692130e-10
1.295558585081648445e+10; 3.051297017182869720e+00; 2.885071782506862678e-10
1.305287817186007500e+10; 3.079558712914225893e+00; 2.924725188202881224e-10
1.314973714902447510e+10; 3.108082173869064047e+00; 2.965118030207121689e-10
1.324615840965239334e+10; 3.136869824566877352e+00; 3.006264887795609251e-10
1.334213768274060822e+10; 3.165924111983522415e+00; 3.048180633395138141e-10
1.343767080664328957e+10; 3.195247505759212014e+00; 3.090880442555666502e-10
1.353275372532732010e+10; 3.224842498408441394e+00; 3.134379797452465718e-10
1.362738249975070763e+10; 3.254711605531848129e+00; 3.178694500169813871e-10
1.372155329944511604e+10; 3.284857366030044634e+00; 3.223840673661925771e-10
1.381526239695846748e+10; 3.315282342319425091e+00; 3.269834764121177776e-10
1.390850617502002335e+10; 3.345989120549972995e+00; 3.316693552349647625e-10
1.400128112648051071e+10; 3.376980310825090648e+00; 3.364434160426671501e-10
1.409358386077012062e+10; 3.408258547423451912e+00; 3.413074063820922998e-10
1.418541109071044540e+10; 3.439826489022925315e+00; 3.462631087617492941e-10
1.427675963731098175e+10; 3.471686818926561280e+00; 3.513123417638406793e-10
1.436762642739578247e+10; 3.503842245290674118e+00; 3.564569605325922628e-10
1.445800850488827515e+10; 3.536295501355041893e+00; 3.616988585866119355e-10
1.454790302349208260e+10; 3.569049345675229468e+00; 3.670399679329705443e-10
1.463730723742567825e+10; 3.602106562357071162e+00; 3.724822588898545760e-10
1.472621850993029404e+10; 3.635469961293319674e+00; 3.780277417604418134e-10
1.481463431245643997e+10; 3.669142378402493243e+00; 3.836784675678906008e-10
1.490255223175755501e+10; 3.703126675869925943e+00; 3.894365297443594714e-10
1.498996995427199364e+10; 3.737425742391064176e+00; 3.953040631858619978e-10
1.507688527169934845e+10; 3.772042493416998266e+00; 4.012832457890963530e-10
1.516329607833946800e+10; 3.806979871402285998e+00; 4.073762989993205833e-10
1.524920038336281204e+10; 3.842240846055060111e+00; 4.135854903626039638e-10
1.533459629909688187e+10; 3.877828414589456152e+00; 4.199131329824603263e-10
1.541948203479996109e+10; 3.913745601980383793e+00; 4.263615855743067872e-10
1.550385590248875427e+10; 3.949995461220643822e+00; 4.329332542830924341e-10
1.558771632133556747e+10; 3.986581073580440560e+00; 4.396305943729377705e-10
1.567106181750977325e+10; 4.023505548869292348e+00; 4.464561113515665069e-10
1.575389100858116150e+10; 4.060772025700365440e+00; 4.534123595225115489e-10
1.583620261274720001e+10; 4.098383671757261482e+00; 4.605019445776424495e-10
1.591799544712349129e+10; 4.136343684063274573e+00; 4.677275244219999306e-10
1.599926843678290176e+10; 4.174655289253136559e+00; 4.750918120074183077e-10
1.608002059637428284e+10; 4.213321743847288303e+00; 4.825975732033330218e-10
1.616025103534609222e+10; 4.252346334528682270e+00; 4.902476289309497363e-10
1.623995895600504112e+10; 4.291732378422157268e+00; 4.980448559954001828e-10
1.631914366602704239e+10; 4.331483223376399572e+00; 5.059921909258038704e-10
1.639780456239604759e+10; 4.371602248248504630e+00; 5.140926280619209542e-10
1.647594112952419472e+10; 4.412092863191189096e+00; 5.223492203905640796e-10
1.655355294060743904e+10; 4.452958509942654963e+00; 5.307650811645510039e-10
1.663063966848979187e+10; 4.494202662119142211e+00; 5.393433878043266389e-10
1.670720107543259239e+10; 4.535828825510187734e+00; 5.480873810958339126e-10
1.678323700308081055e+10; 4.577840538376618973e+00; 5.570003640977524494e-10
1.685874737945557594e+10; 4.620241371751311554e+00; 5.660857053364038626e-10
1.693373222426175499e+10; 4.663034929742731372e+00; 5.753468417211648166e-10
1.700819164593047714e+10; 4.706224849841281532e+00; 5.847872795189800864e-10
1.708212582579749870e+10; 4.749814803228501248e+00; 5.944105914991626618e-10
1.715553502753009605e+10; 4.793808495089109556e+00; 6.042204211666711671e-10
1.722841959911273575e+10; 4.838209664925956055e+00; 6.142204850155736025e-10
1.730077997508838654e+10; 4.883022086877879531e+00; 6.244145751256583800e-10
1.737261665754750824e+10; 4.928249570040514449e+00; 6.348065549253354321e-10
1.744393022562912750e+10; 4.973895958790063965e+00; 6.454003639126741216e-10
1.751472133620776749e+10; 5.019965133110082078e+00; 6.562000196914367692e-10
1.758499072931906891e+10; 5.066461008921267606e+00; 6.672096219089271728e-10
1.765473920757725143e+10; 5.113387538414325917e+00; 6.784333468907079376e-10
1.772396764493014145e+10; 5.160748710385909099e+00; 6.898754526058957220e-10
1.779267698699651337e+10; 5.208548550577661196e+00; 7.015402807476521032e-10
1.786086825828759003e+10; 5.256791122018421802e+00; 7.134322617824930768e-10
1.792854254091225052e+10; 5.305480525369572931e+00; 7.255559085633663646e-10
1.799570098256038284e+10; 5.354620899273607293e+00; 7.379158215156355533e-10
1.806234479692980957e+10; 5.404216420705916235e+00; 7.505166909280181158e-10
1.812847527174180222e+10; 5.454271305329833730e+00; 7.633633029028669609e-10
1.819409374713476181e+10; 5.504789807854970185e+00; 7.764605319332293573e-10
1.825920162323153305e+10; 5.555776222398876030e+00; 7.898133464524973055e-10
1.832380036086000061e+10; 5.607234882852032420e+00; 8.034268114572427847e-10
1.838789148957502747e+10; 5.659170163246243668e+00; 8.173060951264277525e-10
1.845147658592818451e+10; 5.711586478126432276e+00; 8.314564602728912162e-10
1.851455728110338593e+10; 5.764488282925876561e+00; 8.458832705220483330e-10
1.857713526205524063e+10; 5.817880074344933483e+00; 8.605919933870831270e-10
